sentiment,sentence,lang
positive,$RSOL a acheté 3500 actions aujourd'hui!,fr
positive,$XLI Potentiel intermédiaire supérieur dans une tendance ascendante sur un graphique de 60'-15'-4' http://stks.co/j1TdF,fr
neutral,M. Kari Stadigh continuera d ' exercer les fonctions de Président du Conseil et M. Matti Arteva de Vice-Président.,fr
neutral,"La valeur totale de la commande , passée par la filiale de transport maritime d' Aspo ' ESL Shipping Oy , est de 60 millions d' euros ( USD 77,5 m ) .",fr
neutral,"La perte d' exploitation s' est élevée à 0,3 million d' euros , contre un bénéfice de 2,2 millions d' euros pour la période correspondante de 2007 .",fr
positive,Un facteur intéressant sur les tablettes pour les entreprises de médias est qu'ils fournissent une nouvelle façon de faire de l'argent .,fr
positive,"Raisio 'l'offre d'acheter Glisten est un ""gagnant-gagnant"" affaire pour les deux entreprises, le président de la société britannique de collations a dit juste-alimentaire aujourd'hui 10 février.",fr
positive,Les parties ont convenu de négocier des accords de distribution et de licence définitifs d'ici la fin juin 2010.,fr
neutral,État d ' avancement : Accord,fr
positive,long $AAPL 107 appels @ .40,fr
neutral,"L'indice large WIG a terminé la session de jeudi 0,1 pct en hausse à 65 003,34 pts , tandis que la puce bleue WIG20 a été 1,13 en baisse à 3 687,15 pts .",fr
negative,Tesla publie son premier rappel du modèle X https://t.co/t1kMqVwhQQ $TSLA,fr
positive,REFILE-UPDATE 4-Britain's Lloyds à payer le premier dividende depuis le sauvetage,fr
negative,"Qu'est-ce qui se passe avec $HK... de Jan à maintenant, c'est un bateau qui coule...",fr
neutral,"L' investisseur immobilier finlandais Sponda a déclaré avoir convenu d' une facilité de crédit de 100 mln eur , de cinq ans mln avec Swedbank et de 50 mln eur , de sept ans avec OKO Bank .",fr
neutral,Les livraisons ont commencé en avril 2006 et seront achevées en 2007 .,fr
neutral,"Le nouveau système , qui comprendra 60 MC3090 PDA de Motorola , qui sera utilisé par 60 opérateurs Poundstretcher sur 3 équipes , s' intégrera en temps réel avec le système de gestion d' entrepôt existant de l' entreprise , Aldata G.O.L.D Stock , qui est entré en service en mai 2008 .",fr
positive,"Pour Teleste , l' acquisition marque une entrée dans le secteur des services sur un marché où elle est depuis longtemps un fournisseur de produits établi et important .",fr
neutral,18 mars 2010 Une fuite dans l'étang de gypse a été détectée aujourd'hui à la mine Talvivaara.,fr
positive,FTSE bords vers le haut que les investisseurs encourager Kingfisher résultats,fr
neutral,Pohjola agira en tant que gestionnaire de l'émission et la caution sera cotée sur NASDAQ OMX Helsinki Ltd. .,fr
negative,"Starbucks partage jusqu'à ~4,2% $SBUX https://t.co/JlgrprR54k",fr
neutral,La société finlandaise de boissons Olvi est l' une des dernières sociétés cotées en Finlande qui n' a pas encore publié son résultat financier pour le deuxième trimestre de 2009 .,fr
neutral,"D' autres mesures incluaient l' accroissement des synergies et des économies d' échelle au sein du Groupe Grimaldi et les ajustements du personnel , les cessions et le report du tonnage excédentaire .",fr
neutral,"Les opérations de biens de consommation en plastique rigide de Huhtamaki , qui sont principalement en Europe , seront séparées en un nouveau segment de déclaration à compter du 1er janvier 2009 .",fr
negative,Les actions de Standard Chartered plunge 7% Après Fitch Downgrade,fr
neutral,"Avec cinq modes de jeu différents , tournois coop , 4 modes d'écran partagé joueur et multijoueur , les joueurs peuvent avoir autant de plaisir qu'ils le feraient s'ils pêchent réellement .",fr
neutral,GlaxoSmithKline commence à chasser pour succéder au PDG Witty,fr
neutral,"`` Ma femme est impatiente d'obtenir une nouvelle paye, '' il a fouetté récemment comme un courant de six noeuds tournoyé autour de son traîneau à réaction ancré et fortement parrainé.",fr
negative,Bourse de Londres â € - Deutsche Boerse fusion sous la menace du Brexit,fr
neutral,"Après l' opération , la détention d' Herttaassa dans Alma Media est tombée en dessous de la limite de 5 % .",fr
neutral,La société se spécialise dans l'électrification temporaire et le chauffage sur les chantiers de construction.,fr
positive,"La perte diluée par action a été ramenée de 0,86 EUR à 0,27 EUR .",fr
neutral,La superficie brute du projet Innova 2 sera d'environ 10 000 m2 ( 107 600 pi2) .,fr
neutral,"`` Bien sûr, nous sommes en pourparlers avec tous ceux qui viennent avec de nouveaux projets qui impliquent la manutention du matériel, ''Konecranes Président et PDG Pekka Lundmark a déclaré, quand on lui a demandé si elle parlait à Reliance Industries pour fournir du matériel à sa future raffinerie à Jamnagar.",fr
neutral,"Nous offrons à nos clients des conseils de gestion intégrés , des solutions complètes pour des projets complexes et efficaces , une conception et une supervision de qualité .",fr
neutral,Les résultats permettront de préparer une conception conceptuelle des installations et des estimations de capital .,fr
positive,$MA http://stks.co/1CYN continue de consolider / base ici,fr
neutral,La société n'a pas distribué de dividende en 2005 .,fr
neutral,"L' investissement total dans la société sera de 58 millions d' euros , dont 29 millions d' euros pour Wartsila .",fr
neutral,Le projet devrait être achevé en 2009 .,fr
neutral,"En République tchèque , la plus petite unité de profilage d' Ostrava sera fermée et les machines seront progressivement transférées dans les plus grandes usines de Ruukki en Hongrie , en Pologne et en Roumanie d' ici la fin du premier trimestre de 2009 .",fr
negative,"Le portefeuille de commandes du Groupe est passé de 42,9 millions d' euros en 9-2007 à 33,3 millions d' euros en 2-2008 .",fr
neutral,"L' étude devrait fournir une preuve de l' activité pharmacodynamique chez l' homme, corroborer le profil d' innocuité et établir des fourchettes de doses pour d' autres études thérapeutiques.",fr
positive,$KITD À la recherche d'un rebond survendu.,fr
positive,"La perte avant impôt s' est élevée à 0,3 million d' euros , contre 2,2 millions d' euros au premier trimestre de 2005 .",fr
positive,"Les paramètres de la carte de pointage QPR prennent désormais en charge la date , le texte et les valeurs d' étape , ce qui améliore son soutien à la gestion de projets autour de la performance ou du contenu lié au processus .",fr
neutral,Le niveau clé à regarder dans $FB pour aujourd'hui est 25.53-- regarder pour voir si elle peut tenir comme support http://stks.co/bOH4,fr
positive,Le bénéfice avant impôt de l' entreprise d' assurance-vie du groupe est passé de 27 millions d' euros à 36 millions d' euros .,fr
positive,"Les actions visant à améliorer l' efficacité opérationnelle et à adapter les opérations devraient permettre des économies de coûts permanentes annualisées d' environ 4,5 millions d' euros et seront réalisées principalement au cours du premier semestre de 2010 .",fr
positive,Cette politique visait également à rendre les entreprises plus rentables et plus compétitives .,fr
neutral,Le cas d'utilisation se rétrécit considérablement si vous n'allez qu'avec la hot s Ltd.,fr
positive,L' offre représente une prime de 24 % par rapport au prix de clôture du stock de vendredi .,fr
positive,"Les gains par action EPS sont constatés à EUR 0,56 , en hausse par rapport à EUR 0,38 .",fr
neutral,La valeur des commandes est supérieure à 25 millions d'euros .,fr
neutral,"La société a déclaré que 80 % des actions de la société holding seront vendues à Meadville Holdings Limited , une société mère cotée à Hong Kong du groupe Meadville .",fr
neutral,Le hack avait été extra-néfavorable parce que les tweets activés sans être cliqués sur - il suffisait pour les internautes de déplacer leurs curseurs de souris sur eux.,fr
positive,""" Notre coopération stratégique avec Rentakran nous amène de nouveaux clients et des relations de travail déjà avec les autorités des nouveaux territoires "", a déclaré Jarmo Laasanen , un cadre supérieur chez Cramo .",fr
neutral,La part du capital social des deux actionnaires susmentionnés reste inférieure à 5 % .,fr
negative,"Graphique QCOM $: Qualcomm Court 61,8% Retracement, Trendline et Résistance. https://t.co/2WQqh35KOY",fr
neutral,Olli-Pekka Kallasvuo a été élu vice-président du conseil d'administration.,fr
positive,Des programmes d'efficacité totalisant 100 millions d'euros sont en cours à Finnair.,fr
neutral,"Dans la vision de Penttil+ñ , la raison la plus importante de la transaction est la Russie .",fr
neutral,"En janvier-août 2009 , les importations par mer en conteneurs , en camions et en unités de remorques ont diminué de 27,7 % et les exportations de 28,6 % par rapport à la période correspondante de 2008 .",fr
neutral,"La transaction couvre un lot de construction de 46.763 m2 et des bâtiments d'usine de 19.631 m2. Depuis l'automne 2007 , quand Scanfil a cessé ses activités de production à Oulu , les installations ont été partiellement louées à d'autres parties .",fr
positive,$SKX tournant. Venant de loin pourrait aller loin. Le prix des actions implique que vous ne payez rien pour l'entreprise,fr
neutral,"Pour 2009 , Incap prévoit des recettes d' environ 70 millions d' euros .",fr
positive,Carnival Corporation et China Merchants Group signent un protocole d'entente ...,fr
positive,"Le cours des actions a augmenté de 70,0 minerais ou 0,9 % pour se clôturer à SEK77 ,65 , mettant fin à une série de pertes de deux jours .",fr
neutral,"Selon l' annonce de la Bourse d' Helsinki , la part de Sentera est radiée de la liste NM de la Bourse d' Helsinki en conséquence .",fr
neutral,"La banque finlandaise Pohjola Bank Plc HEL : POH1S a déclaré aujourd' hui qu' elle émettra une obligation indexée de 40 millions de dollars américains , Pohjola Tutkimuksen Tahdet VIII-2010 Pohjola Research Stars VIII-2010 , le 27 octobre 2010 .",fr
neutral,"Vacon contrôle encore 5 % de la société par l'intermédiaire du fonds d'investissement Power Fund I. EUR 1,0 = USD 1,397",fr
neutral,L'objectif des solutions de pont choisies est de minimiser les temps de construction tout en veillant à ce que le trafic sous le pont sur le canal de Saimaa se poursuive sans perturbation.,fr
neutral,Le parc technologique sera construit près de l'aéroport de Saint-Pétersbourg Pulkovo.,fr
positive,"$STX long play, une autre zone de profit cohérente.. vérifier https://t.co/DQfuzOzYlh https://t.co/ggne4ayzqn",fr
neutral,La valeur des commandes est d'environ 25 millions d'euros.,fr
neutral,"Talentum a acquis une participation de 47,5 pct dans Varesvuo Partners en 1997 et le reste en 2002 et 2005 .",fr
positive,OUTOTEC OYJ COMMUNIQUÉ DE PRESSE 4 DÉCEMBRE 2009 10.30 AM Outotec crée une nouvelle filiale à Kolkata Outotec a établi une filiale en Inde afin de mieux servir ses clients indiens et d'augmenter ses activités sur le marché indien en croissance .,fr
positive,"Le revenu de la Commission a augmenté de 25,7 % , passant de 12,8 millions d' euros en 2004 à 16,1 millions d' euros .",fr
positive,Nokia - le plus grand fabricant de téléphones mobiles au monde - et China Postel - le plus grand distributeur de téléphones mobiles en Chine - ont un partenariat de longue date qui continue de croître plus fort au fil du temps.,fr
neutral,"Sur la base du résultat du premier trimestre , de l' arriéré de commandes existant et des nouvelles perspectives de commandes , la société s' attend à ce que les ventes au cours de l' année entière se contractent de 25 % à partir de 2008 , à ce que la marge brute reste saine et à ce que la marge bénéficiaire opérationnelle soit inférieure à celle de 2008 en raison d' une baisse du volume des ventes .",fr
neutral,"Regardez dehors pour les housses de coussin en tissu vintage , '70s cafés , plats de service en céramique , verres à cocktail , et des plats de fête en acier inoxydable .",fr
negative,Le trafic de fret a chuté de 1 % sur un an à 8 561 tonnes en septembre 2009.,fr
neutral,"CapMan a quatre domaines d'investissement ( CapMan Buyout , CapMan Technology , CapMan Life Science et CapMan Real Estate ) , et chacun d'eux a une équipe dédiée .",fr
neutral,Kershaw prend le poste avec effet immédiat de son ancien rôle de directeur marketing de Sankey Home & Garden Products .,fr
neutral,Les livraisons par Outotec se dérouleront sur 30 mois.,fr
positive,"Le bénéfice net était de 35,5 mln contre 29,8 mln .",fr
neutral,"La filiale suédoise détient des redevances de rendement net de la fonderie `` NSR '' de 1,0 % sur deux projets avancés de cuivre dans le nord de la Suède - les projets Viscaria et Adak - en cours de développement par Avalon Minerals Ltd. ASX : AVI .",fr
neutral,RT @tomhend777 $MU doit tenir ici -Broken pour le moment. Nécessite une grande chasse d'eau.,fr
positive,L'optimisation du processus de chauffage des composants en acier réduira la consommation d'énergie.,fr
neutral,"Annonce de la Bourse de M-real Corporation 29 septembre 2006 à 16h15 Kyro Corporation et M-real Corporation , une filiale du groupe Metsaliitto , ont convenu d'un arrangement qui donne à M-real l'option d'acheter la centrale au gaz naturel Kyroskoski de Kyro .",fr
negative,i-Grid montre $DIA plafonné pour le long terme à la gamme 123.40- 124.77; tout rallye au-delà des niveaux d'aujourd'hui ou dans cette gamme conduit à la fusion.,fr
neutral,"Le Samsung Mobile Applications Store a été lancé en Janvier 2009 par Samsung Mobile Innovator , un programme qui permet aux développeurs de logiciels mobiles de créer des applications pour l'utilisation à travers les appareils mobiles Samsung .",fr
positive,"Communiqué de presse 9 octobre 2009 Ruukki a signé un contrat pour la livraison et l'installation des structures en acier pour un pont sur le détroit de Kyronsalmi à Savonlinna , Finlande .",fr
neutral,"Après des postes non récurrents de 177 millions d' euros , le bénéfice s' est élevé à 20 millions d' euros .",fr
negative,"Le bénéfice de la période s' est élevé à 1,1 million d' euros , en baisse par rapport à 1,6 million d' euros au troisième trimestre de 2008 .",fr
positive,"Il a également déclaré que son troisième trimestre dilué EPS est arrivé à 0,34 eur par rapport à 0,16 eur au même trimestre il y a un an .",fr
neutral,"Toutefois , sa part de marché s' est réduite à 47,59 % par rapport à 48 % l' année précédente .",fr
negative,"Les banques nordiques ont déjà dû annuler des prêts importants en Lettonie , avec la Swedbank , Nordea , DnB NOR et SEB déclarant des pertes cumulées supérieures à 1,35 milliard de dollars entre 2007 et 2010 dans un contexte de quasi-effondrement économique en Lettonie .",fr
neutral,Stora Enso 's affaires en Amérique du Nord a une capacité annuelle d'environ 3 millions de tonnes et emploie environ 4 350 personnes.,fr
neutral,"Cette adresse arrive également à la maison italienne mégamart Eataly , ce qui signifie que `` Allez , les enfants , nous ' allons au Toy Building ! ''",fr
positive,"`` Le processeur Intel Atom a connu un énorme succès sur le marché depuis son lancement il y a plus de 2 ans, '' a déclaré Pankaj Kedia , directeur des programmes écosystémiques mondiaux pour Intel Corp. 's Ultra Mobility Group .",fr
negative,"Le résultat opérationnel , à l' exclusion des éléments ponctuels , s' est élevé à 9,1 millions d' euros , contre 10,6 millions d' euros pour les opérations permanentes , à l' exclusion des éléments ponctuels en 2004 .",fr
negative,Coup de pouce des ventes pour le nouveau chef Morrisons David Potts comme étals de redressement Tesco,fr
neutral,"En outre , l' investissement industriel finlandais , société d' investissement publique , participera au projet .",fr
neutral,"Le Comité propose la rémunération suivante : une rémunération mensuelle de 5 000 EUR pour le président , de 3 500 EUR pour le vice-président , et de 2 500 EUR pour les autres membres du conseil d' administration .",fr
negative,"En 2009 , Comptel a enregistré une perte nette de 2 millions d' euros sur un bénéfice de 6 millions d' euros l' année précédente .",fr
neutral,`` Ces incertitudes obscurcissent les perspectives à long terme. '',fr
neutral,hu offrira une nouvelle réduction comprise entre 25 % et 50 % sur certains livres .,fr
neutral,"Un "" guichet unique "" rapide pour comprendre l'entreprise.",fr
neutral,$UBNT a encore quelques problèmes à la ligne de résistance. Doit résoudre bientôt.@cheri1 @strattonite http://stks.co/c0sU4,fr
neutral,Johnson Matthey baisse le bénéfice mais les dividendes augmentent,fr
negative,"$CNDO 21% flotteur court, shorts susceptibles de prendre des profits en clôture",fr
neutral,L'Europe a besoin de 17 nouvelles machines à papier.,fr
positive,Le trafic européen a augmenté de près de 30 %.,fr
neutral,"Créée en 1989 , CapMan gère le rachat nordique , la mezzanine , la technologie , les sciences de la vie et les fonds immobiliers avec environ 3 milliards d' euros 4 milliards de dollars en capital total .",fr
neutral,La valeur totale de l'opération est de USD 29mn.,fr
positive,"26 janvier 2011 - La société finlandaise de produits métalliques Componenta Oyj ( HEL : CTH1V ) a déclaré hier sa perte nette réduite à 500 000 euros au dernier trimestre de 2010 par rapport à 5,3 millions d'euros pour la même période un an plus tôt .",fr
neutral,"Byline : Tim Moran Le géant du téléphone cellulaire Nokia Corp. offre 8,1 milliards de dollars pour le fournisseur de cartes numériques NAVTEQ Corp. , de Chicago.",fr
neutral,Pourquoi ne pas donner à votre chambre un rafraîchissement cool pour l'été.,fr
positive,Le chiffre d' affaires est passé de 17 millions d' euros à 21 millions d' euros .,fr
positive,Le FTSE de Grande-Bretagne obtient des résultats Prudentiels,fr
neutral,"L' investissement total nécessaire sera de 40 millions d' euros , estimé par la société .",fr
neutral,"Le développeur finlandais de logiciels de vente au détail Aldata Solution Oyj a déclaré une perte nette de 11,7 millions d' euros 17,2 millions de dollars pour 2007 contre un bénéfice net de 2,5 millions d' euros 3,7 millions de dollars pour 2006 .",fr
neutral,"FinancialWire tm est un service de fil d' information entièrement indépendant , propriétaire .",fr
neutral,"Le bénéfice d' exploitation s' est élevé à 1,22 million d' euros , en baisse par rapport à 3,56 millions d' euros au premier trimestre de 2008 .",fr
positive,La proportion de passagers estoniens et lituaniens sur la route Tallinn-Helsinki a également augmenté en juillet .,fr
neutral,"Le bénéfice d' exploitation s' est élevé à 3,8 millions d' euros , en baisse par rapport à 4,5 millions d' euros au cours de la période correspondante de 2005 .",fr
neutral,L'exercice est né en Finlande au début des années 1930 comme une méthode de formation pour les skieurs de fond.,fr
neutral,L'écriture et la publication de Lemmink+ñinen -¦ s histoire est une suite d'une collaboration antérieure entre Antti Tuuri et l'entreprise.,fr
positive,"Le transporteur national finlandais Finnair PLC a transporté un nombre record de 8,5 millions de passagers en 2005 , soit une augmentation de 4,5 % par rapport à l' année précédente , a déclaré mardi la compagnie aérienne .",fr
neutral,"Le groupe finlandais de technologie du verre Glaston Corporation ( OMX Helsinki : GLA1V ) a déclaré le jeudi ( 14 août ) un bénéfice opérationnel de 6 , 5 millions d' euros sur les ventes nettes de 201 , 5 millions d' euros pour la période janvier-septembre 2008 .",fr
neutral,"Raute a fait état d' une perte par action de 0 ,86 EUR pour le premier semestre 2009 , contre 0 ,74 EUR pour la période correspondante de 2008 .",fr
neutral,Le site Web MySpace.com de News Corp affichera des soumissions pour les prix Emmy à large bande élargis dans le cadre d'un effort pour identifier les artistes vidéo aspirants.,fr
negative,"Le cuivre , le plomb et le nickel ont également chuté ... HBOS ( HBOS ) a chuté de 20 % à 70,3 pence après avoir dit cette année+ó ??",fr
neutral,"En conséquence, une vingtaine de personnes ne seront plus nécessaires .",fr
negative,$BBRY En fait perdu .03c par action si U incl VZ comme aucune dette et 3.1 en espèces.,fr
negative,Pourquoi $MCD semble tomber plus loin. http://stks.co/f2fgj,fr
positive,"Le franc suisse a bondi pour enregistrer 1,42 euro après avoir enregistré le plus fort gain dans le secteur manufacturier en mars .",fr
negative,Le brevet d'AstraZeneca sur le médicament d'asthme invalidé par le tribunal américain,fr
neutral,La Banque finlandaise de +àland +àlandsbanken a émis un avertissement de profit .,fr
neutral,"Selon l' estimation de Tyrv+ñinen , le Japon est un endroit très essentiel en termes de stratégie asiatique de Finnair .",fr
neutral,"Le facteur de charge passagers de Finnair , qui mesure le nombre de sièges vendus en proportion de tous les sièges disponibles , a chuté de 1,3 point de pourcentage à 76,7 % en septembre .",fr
neutral,"OVA Press détient une participation de 60 % dans l' entreprise commune , tandis que IMSM détient une participation de 40 % .",fr
neutral,"Le SPA est passé de 0,3 EUR à 0,2 EUR .",fr
negative,C'est une déception de voir le plan plié.,fr
positive,Prix de l'action Standard Life : l'assureur achète la société de conseil Pearson Jones,fr
positive,Nokia et Elisa travailleront ensemble pour apporter une expérience de jeu mobile supérieure pour les clients d'Elisa.,fr
neutral,"Pour l' exercice clos le 30 septembre 2009 , les recettes de ces clients se sont élevées à 10,12 millions de dollars , soit environ 11,0 % des recettes du groupe de transport .",fr
positive,HELSINKI AFX - Outokumpu a déclaré que son unité technologique a remporté un contrat de 28 mln eur de la Bosnie-Herzégovine Aluminij dd Mostar pour la mise à niveau d'une usine d'anode.,fr
neutral,Bertrand Sciard est vice-président du conseil d'administration d'Aldata Solution depuis avril 2007.,fr
neutral,"British Biologicals fait des protéines B - et D - et d'autres suppléments spécifiques à la maladie qui couvrent le diabète, l'hépatite, l'asthme et d'autres maladies cardiovasculaires.",fr
positive,"TELE2 Affarsvarlden a donné une recommandation d' "" achat "" sur l' opérateur mobile Tele2 AB et un objectif de prix des actions de 142 couronnes ( $ 23,54 - 15,19 euro ) .",fr
positive,Amazon attaquera le marché britannique de l'épicerie avec Morrisons deal,fr
neutral,"À la suite de la transaction , Tulikivi a restructuré ses opérations en unités d'affaires Soapstone Fireplaces Business , Natural Stone Product Business et Céramique Products .",fr
positive,M. Kivimeister a déclaré que John Deer ancien Timberjack va gagner dans la situation : il contrôle environ 60 % du marché estonien des machines forestières.,fr
positive,$SPPI..building RS. Sweet. Je veux que cela casse une nouvelle 52semaine. La croissance des gains justifie beaucoup plus,fr
positive,"Nous sommes heureux que notre longue coopération avec la SODRA continue '' , commente Stig-Goran Sandberg , responsable régional d' Affecto pour les opérations de la Baltique .",fr
positive,"Toutefois , Biohit estime que ses ventes nettes totales continueront de croître en 2009 , et que les tendances favorables des ventes nettes entraîneront un bénéfice en 2009 .",fr
positive,$UUP à la résistance majeure en ce moment. Peut aller beaucoup plus haut si elle peut casser au-dessus. Peut prendre plusieurs tentatives - quelques jours à une semaine,fr
positive,"928 ,000 EUR au premier trimestre 2010 6 mai 2010 - Marimekko Oyj ( HEL : MMO1V ) a déclaré aujourd'hui son bénéfice net s'est élevé à 928 ,000 EUR au premier trimestre 2010 par rapport à 13 ,000 EUR au cours de la période correspondante un an plus tôt .",fr
neutral,Les mesures résultent de la faiblesse de la demande dans le secteur de la construction navale .,fr
neutral,Nous mettons à disposition les analyses de marché suivantes : Ciment - Royaume-Uni Ciment - Pologne Ciment - Belgique Ces analyses donnent un aperçu clair de la situation actuelle et des perspectives futures de l'industrie du ciment dans certains pays européens .,fr
positive,"La compagnie aérienne a commandé neuf avions Airbus A350-900 avec des livraisons à partir de 2011 , et ce faisant devient la compagnie aérienne principale pour la dernière variante des moteurs Rolls-Royce Trent série , appelé le 1700 .",fr
neutral,"L' unité de connectivité compte plus de 100 clients de la facturation électronique , et le nombre de transactions annuelles s' élève à près d' un million .",fr
neutral,La prise d'énergie est emballée dans un sac de 100 millilitres avec un bouchon à vis.,fr
neutral,"PÊCHE DE TOURNAMENT RAPALA : Avec tous les grands titres déjà sortis pour les vacances , des jeux à bon marché tels que Rapala visent un public plus petit .",fr
neutral,"AHMS offrira également des services de conseil en projets hôteliers , de gestion , de Brand Franchise , de formation et de vente et de marketing à l'échelle de l'Inde .",fr
neutral,`` Les gens qui aiment les jeux mobiles sont souvent les mêmes clients qui aiment expérimenter avec de nouveaux services et contenus mobiles.,fr
neutral,"Les documents de présentation seront affichés sur le site Web de l ' entreprise : www.seahawkdrilling.com dans la section "" Relations avec les investisseurs "" , sur l ' onglet "" Webcast & Presentations "" .",fr
neutral,Toute reproduction en vue d'une distribution ultérieure est interdite.,fr
positive,"En Suède , le bénéfice d' exploitation pour la période considérée s' est élevé à 3,4 millions d' euros , soit une hausse de 30,8 % par rapport à la période correspondante de 2005 .",fr
neutral,"Le cours des actions de Nokia a chuté de moins de un pour cent à 18,70 euros ( $ 25.41 ) à Helsinki , tandis que les actions de Siemens ont chuté de 1,02 pour cent à 90,19 euros ( $ 122,57 ) à Francfort .",fr
neutral,"En conséquence , un total de 82 employés seraient avisés .",fr
positive,Talvivaara a obtenu un accord de retrait de 10 ans pour 100 % de sa production principale de nickel et de cobalt à Norilsk Nickel et a conclu un accord de transit à long terme avec Nyrstar NV .,fr
positive,Les négociations visent à restructurer les opérations et à réduire les coûts .,fr
neutral,"17 août 2010 ( Curbed livré par Newstex ) -- Et maintenant , la dernière de Racked , couvrant les achats et la vente au détail des trottoirs vers le haut .",fr
negative,Prix de l'action légale & générale: Chef des finances à démissionner,fr
negative,"Le groupe d' investissement finlandais Norvestia Oyj a déclaré que son bénéfice net est tombé à 23,5 millions d' euros 30,6 millions de dollars en 2006 , contre 33,5 millions d' euros 43,6 millions de dollars en 2005 .",fr
neutral,"« C'est un chiffre très élevé à l'échelle européenne », a dit Noop, rappelant cependant que cela inclut également la bière achetée par les touristes finlandais.",fr
neutral,La nouvelle organisation se compose de deux unités d'affaires : la facturation et la messagerie et la finance et l'administration.,fr
neutral,"Cerberus Capital Management LP-backed paper maker NewPage Corp. a affiché des résultats mitigés du deuxième trimestre , jetant un nuage sur son offre publique initiale prévue .",fr
negative,Sheryl Sandberg vend 109 000 actions de Facebook Inc $FB Stock https://t.co/3vXT7AMnpk via @RatesNetwork,fr
neutral,Toute activité d' investissement ou d' investissement visée par la présente communication n' est accessible qu' aux personnes concernées et ne sera exercée qu' avec les personnes concernées .,fr
neutral,Oriola-KD est une spin-off du groupe pharmaceutique finlandais Orion Oyj 's division de gros.,fr
negative,"Les bénéfices d' exploitation au quatrième trimestre sont tombés à 3 millions d' euros par rapport à 4,2 millions d' euros pour la période correspondante de 2009 , puisqu' ils incluaient les coûts des projets de croissance .",fr
positive,L'intérêt se réchauffe pour @Yahoo $YHOO - The Wall Street Journal https://t.co/j5jVjI9bia,fr
positive,"$LNT Augmente la cible annuelle de dividendes à 1,80 $/Part de 1,70 $/Part",fr
neutral,"Le journal agricole Maaseudun Tulevaisuus comptait 318 000 lecteurs , soit une diminution de 6 %.",fr
positive,L' objectif des mesures prévues est de réaliser d' importantes économies au cours des prochaines années .,fr
positive,"MISE À JOUR 1-AstraZeneca achète ZS Pharma pour 2,7 milliards de dollars, pips Actelion",fr
positive,"Le plan est estimé à environ 5 millions d' euros ( 6,5 millions de dollars américains ) d' économies annuelles .",fr
negative,"La perte pour la période s' est élevée à 15,6 millions d' euros , contre un bénéfice de 6,3 millions d' euros en 2008 .",fr
positive,"Le résultat dilué par action ( EPS ) est passé de 0,64 EUR à 1,05 EUR .",fr
neutral,"Selon Gran , l'entreprise n'a pas l'intention de déplacer toute la production vers la Russie , bien que c'est là que l'entreprise est en croissance .",fr
positive,KCI Konecranes finnois a reçu une commande de quatre grues en métal chaud par le producteur indien d'acier Bhushan Steel & Strips devant être livrées en 2007.,fr
negative,$GS vend à plat..Je suis dehors..,fr
negative,Le patron de Whitbread Andy Harrison défend la chute des ventes comme « juste un blip »,fr
negative,"Le bénéfice d' exploitation s' est élevé à 6,7 millions d' euros , en baisse par rapport à 7,2 millions d' euros au cours de la période correspondante de 2005 .",fr
neutral,Royal Mail retournement s'avère cher sur le marché britannique difficile,fr
positive,"Par l' acquisition de Satlan , Téléste prévoit d' élargir encore sa présence sur le marché en tant que partenaire de services vidéo pour les câblodistributeurs , les radiodiffuseurs et les fournisseurs de services IPTV .",fr
positive,@catskillfishing Notez le graphique mensuel de $GDX et la façon dont il a récupéré le support. $GLD possible mise en place double fond. http://stks.co/aw6z,fr
neutral,"Le Royaume-Uni Sarantel sous-traite une partie de ses processus à l'usine Elcoteq en Estonie LONDON, le 13 octobre , BNS - Le fabricant britannique d'antennes miniatures Sarantel a signé un accord pour sous-traiter ses processus d'essai de montage et de chaîne d'approvisionnement à l'usine d'Elcoteq dans la capitale estonienne Tallinn .",fr
neutral,"Commentaires du directeur général : Les ventes nettes pour le premier trimestre ont été sensiblement inférieures à un an auparavant , en particulier en Finlande , en Russie et dans les pays baltes .",fr
positive,Le bénéfice avant impôt de Stora Enso du troisième trimestre a doublé à 197 millions d'euros .,fr
neutral,"Le bénéfice d' exploitation , à l' exclusion des éléments non récurrents , est tombé à 6,2 millions d' euros , contre 16,8 millions d' euros en 2007 , soit 2,3 % des ventes nettes .",fr
positive,$LINE Biggies doit être chargé ici en bas..,fr
neutral,"D' ici à la fin de 2006 , le nombre de succursales communes s' élèvera à 170 .",fr
neutral,L'usine acquise a une capacité annuelle d'environ 300 000 tonnes et la majeure partie de sa production est vendue à des clients nationaux .,fr
positive,"La production s' étendra à d' autres sites d' Elcoteq , y compris le Mexique et la Hongrie , en 2010 .",fr
negative,$PLEUG ours raid,fr
neutral,"Cela comprend une variation de 39,5 millions d' euros de la juste valeur des biens d' investissement .",fr
neutral,"( ADP News ) - 11 février 2009 - Le fournisseur finlandais de technologie des produits du bois Raute Oyj ( HEL : RUTAV ) a déclaré aujourd' hui que son bénéfice net s' est réduit à 4,7 millions d' euros ( 6,1 millions de dollars américains ) pour 2008 , contre 6,6 millions d' euros pour 2007 .",fr
neutral,Il devrait être achevé d' ici à la fin de 2007 .,fr
positive,Airvana 's UMTS Home Base Station femto cell utilise des fonctionnalités logicielles et du silicium hors de la plate-forme pour accélérer le développement des fonctionnalités et réduire le coût des produits.,fr
neutral,Le nouveau nom de la Division Sanoma sera Sanoma News .,fr
